I hate when my best friend gets a new bitch and barely chills with me,offensive language
I hate when niggas come up to me and tell me they got this bitch off twitter or got her and it be a bitch I fuc wit lol smh,hate speech and offensive language
I hate when people call me mate. Were not in England you fucking twat,offensive language
I hate when people have terrible coping skills and complain too much. Oh your mom died? How about you stop being a pussy.,hate speech and offensive language
I hate when people just randomly stop talking to you like give me a reason bitch,offensive language
I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you,hate speech and offensive language
I hate when people tweef and then delete the tweets. like yalls some hoes for that . I m trying to read them,offensive language
I hate when ppl break up a fight like idc if they best friends, sisters, whatever let them bitches fight ctfuu,offensive language
I hate when those little white kids try and act black. Like bitch YOU ARE WHITE,hate speech and offensive language
I hate when white trash try to act like they re my equal. It only makes it that much clearer how white trash they are.,hate speech and offensive language
I hate yal I d delete my twitter if I had somethin better to do bitch ass niggas,offensive language
I hate yellow jackets can t feel arms and back lol,neither
I have a bitch face and a bitch voice to match it so its kinda hard making friends.,offensive language
I have a feeling tonight will be trash.,neither
I have better things to do, like drive my yellow fucking Lamborghini,offensive language
I have finally come to terms with the fact I am at my highest bitch level when I don t eat! #needaSnickersanda2piece,offensive language
I have my work done a day after i get it, and everybody else be Scramblin  on Sunday. this the day of rest bitches..,offensive language
I have never actually seen a yellow duck.,neither
I have no respect for people who cheat that shits just retarded,hate speech and offensive language
I have officially earned my right to bitch about things for the next two years! Yay!,offensive language
I have one more day of fucking school. God nansemond is fucking retarded,hate speech and offensive language
I have really light colored eyebrows naturally and it s not ok,neither
I have such a horrible perspective of time. I think I might be retarded smh,offensive language
I have them bitches runnin wen dat pipe come DAMN,hate speech and offensive language
I have to stop using bitch so often in my everyday conversations,offensive language
I have to tell you a secret,
your a stupid hoe,offensive language
I hear the birds in the summer breeze; I drive fast; I am alone at midnight.,neither
I heard bitches commit sins for Chipotle,offensive language
I heard rumors of a vile, hideous, traitorous bitch named Pelosi parading around w/ illegal aliens while Vets get the shaft. #bloodboiling,offensive language
I heard she pops pussy on the low,offensive language
I heard them same pussy niggas hatin !,offensive language
I hit raw while im listening to papoose,offensive language
I hope i trip and fall into some pussy, tunechi,offensive language
I hope the Yankees get Soriano, shoulda never gave him away for Alex Rodriguez,neither
I hope you all accidentally get a fat black bitch pregnant,offensive language
I hope you get eye cancer bitch.,hate speech and offensive language
I hope you realize that your both retarded,offensive language
I hopes dis don t come as a severe shock to use but I m colored,neither
I ignore birds,neither
I just be fucking these bitches these niggas be cuffin these hoes,hate speech and offensive language
I just bitch slapped my brother,offensive language
I just bought a Bentley and a bitch came wit it,offensive language
I just can t date a ghetto ass girl bruh,offensive language
I just can t imagine myself being albino haha,offensive language
I just caught this fat bitch slippin taking a selfie,hate speech and offensive language
I just cracked my motherfuckin phone god damn I feel like punching a bitch in the motherfuckin throat,offensive language
I just dodged a bullet from a crazy bitch,hate speech and offensive language
I just don t get why none of you people talk back to me..i guess you follow me for the #s in hopes I follow back but shit. talk to a cracker,hate speech and offensive language
I just getting started oh ya we got it bitch.,offensive language
I just heard my mom go she is up v annoyed bitch the fuck you expect I slept for how long and now I m hungry bye felecia,offensive language
I just might buy myself an A-Rod jersey #NewYork #Yankees #MLB,neither
I just might get to these riches I might go broke on these bitches,offensive language
I just need the Yankees to win the pennant!,neither
I just need to know what that pussy like so one time is fine with me - drizzy lol,offensive language
I just put down a pan of brownies,neither
I just saw a man have a actual conversation with his bird haha,neither
I just seen a hit bitch call a hit bitch ugly .. that shit be funny ctfu,offensive language
I just seen the ugliest bitch in commercial history on Monday night football,offensive language
I just seen your main bitch I might fuck with her,offensive language
I just touched down on that pussy,offensive language
I just wanna fuck bad bitches,offensive language
I just wanna slap a couple of y all bitches,hate speech and offensive language
I just wanna slit this mf throat,hate speech and offensive language
I just wanna touch da bitch, fuck da bitch, Like a bud don t trust the bitch.,offensive language
